months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
1.0,1,0.6,1,1,1,1,1,1.0,0,0.9522388059701492,0.5,0,1,0,0,1,0,0,1,0,0,0
0.75,1,0.6235294117647059,1,1,1,1,1,0.5,1,0.7154228855721393,0.5,0,0,0,1,0,0,0,1,0,0,0
0.25,1,0.6941176470588235,0,1,0,0,0,0.0,0,0.3567164179104477,0.5,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0.15294117647058825,1,0,0,0,1,0.0,1,0.3139303482587064,0.5,0,1,0,0,0,0,0,0,0,0,0
0.5,1,0.07058823529411765,0,0,0,0,1,0.0,1,0.7636815920398009,1.0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.047058823529411764,1,0,1,0,1,1.0,1,0.5139303482587065,0.75,0,1,0,0,0,0,0,1,0,0,0
0.25,0,0.6823529411764706,0,1,0,0,1,0.5,1,0.21592039800995028,0.75,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0.3411764705882353,1,1,1,0,1,1.0,1,0.8457711442786071,0.75,0,1,0,0,1,0,0,0,0,0,0
1.0,1,0.2,1,1,1,1,0,1.0,1,0.7562189054726368,0.75,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0.07058823529411765,0,0,1,1,1,1.0,1,0.28656716417910444,0.75,0,0,0,0,0,0,0,0,0,0,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.022885572139303482,0.5,0,1,0,0,0,1,0,1,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.013930348258706454,0.5,0,1,0,0,0,1,0,0,0,0,1
1.0,1,0.6941176470588235,1,1,1,1,1,1.0,0,0.6243781094527363,0.5,0,1,0,1,0,0,0,0,0,0,0
0.25,1,0.27058823529411763,1,0,0,0,1,0.5,1,0.5736318407960199,0.75,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.06417910447761191,0.75,0,0,0,0,0,1,0,0,0,0,0
1.0,1,0.023529411764705882,1,0,1,1,1,1.0,1,0.6641791044776121,0.75,0,1,0,1,0,0,0,1,0,0,0
0.25,0,0.0,0,0,0,0,0,0.0,0,0.014925373134328348,1.0,0,1,0,0,0,1,0,0,0,0,0
0.0,1,0.0,0,0,0,0,0,0.5,0,0.0562189054726368,0.75,0,0,0,0,0,1,0,0,0,0,1
0.0,0,0.0,0,0,0,0,0,0.0,0,0.016915422885572132,0.75,0,1,0,0,0,1,0,0,0,0,1
0.25,0,0.09411764705882353,0,0,0,0,1,0.0,0,0.06865671641791044,0.5,0,1,0,1,0,0,0,0,0,0,0
0.0,1,0.08235294117647059,0,1,0,0,0,0.0,0,0.35721393034825866,1.0,0,1,0,1,0,0,0,0,0,0,1
0.25,0,0.5647058823529412,0,1,0,0,1,0.0,1,0.4134328358208955,0.5,0,1,0,1,0,0,0,0,0,0,0
0.5,1,0.2352941176470588,0,0,0,0,1,0.0,0,0.6527363184079601,0.75,0,0,0,0,1,0,0,1,0,0,0
0.25,1,0.6,0,0,0,0,1,0.0,0,0.5676616915422885,0.5,0,1,0,0,1,0,0,0,0,0,0
0.0,0,0.3176470588235294,0,1,0,1,1,0.0,1,0.4815920398009951,0.75,0,0,0,1,0,0,0,0,0,0,1
1.0,0,0.22352941176470587,1,1,1,1,1,1.0,1,0.9079601990049752,0.5,0,1,0,0,1,0,0,0,0,0,0
0.75,1,0.035294117647058816,0,1,1,1,0,0.5,1,0.5532338308457709,0.75,0,0,0,1,0,0,0,1,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,1,0.010447761194029848,1.0,0,0,0,0,0,1,0,0,0,0,0
1.0,1,0.3176470588235294,1,1,1,1,1,1.0,1,0.9945273631840796,0.5,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.1411764705882353,0,1,0,0,1,0.5,0,0.3303482587064677,0.5,0,1,0,0,0,0,0,0,0,0,0
0.0,0,0.09411764705882353,0,1,0,0,1,0.0,0,0.4099502487562189,0.75,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.012437810945273629,0.75,0,0,0,0,0,1,0,0,0,0,0
0.25,0,0.0,0,0,0,0,0,0.5,0,0.012935323383084564,0.5,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.18823529411764706,1,0,0,1,0,0.5,0,0.7492537313432835,0.5,0,0,0,0,1,0,0,1,0,0,0
0.75,0,0.2823529411764706,1,0,1,1,1,0.5,1,0.40845771144278603,0.5,0,1,0,0,0,0,0,1,0,0,0
0.75,1,0.24705882352941175,1,1,1,0,1,0.5,0,0.9109452736318407,0.75,0,0,0,0,1,0,0,1,0,0,0
0.0,0,0.18823529411764706,0,0,0,0,1,0.0,1,0.5955223880597014,0.75,0,0,0,0,1,0,0,0,0,0,0
0.75,0,0.3058823529411765,1,0,0,0,1,0.0,1,0.2154228855721393,0.5,0,0,0,1,0,0,0,0,0,0,0
1.0,0,0.18823529411764706,1,1,1,1,1,1.0,1,0.46417910447761207,0.75,0,1,0,1,0,0,0,0,0,0,0
1.0,0,0.12941176470588234,0,0,1,1,1,0.0,1,0.3497512437810945,1.0,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.5647058823529412,0,0,0,0,0,0.0,1,0.06616915422885569,0.5,0,1,0,1,0,0,0,0,0,0,0
1.0,1,0.6941176470588235,1,1,1,1,1,1.0,1,0.95273631840796,0.75,0,0,0,0,1,0,0,0,0,0,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.019900497512437804,0.5,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.019402985074626844,0.5,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.016915422885572132,0.5,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0.0,0,0,0,0,0,0.5,1,0.02089552238805969,1.0,0,1,0,0,0,1,0,0,0,0,0
1.0,0,0.6,1,1,1,1,1,1.0,0,0.3577114427860697,0.5,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0.08235294117647059,1,1,0,1,1,1.0,1,0.4840796019900497,0.5,0,1,0,0,0,0,1,0,0,0,0
0.0,0,0.21176470588235294,0,0,0,0,1,0.5,0,0.0756218905472637,0.5,0,1,0,1,0,0,0,0,0,0,0
0.5,0,0.2823529411764706,0,0,0,0,1,0.0,0,0.7243781094527363,0.75,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,1,0.026865671641791017,1.0,0,0,0,0,0,1,0,0,0,0,0
1.0,1,0.16470588235294115,0,1,1,1,1,1.0,1,0.9049751243781096,0.75,0,0,0,0,1,0,1,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.013930348258706454,1.0,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.5,0,0.02238805970149252,0.5,0,0,0,0,0,1,0,0,0,0,0
0.5,1,0.6941176470588235,1,0,1,1,1,0.5,1,0.7104477611940299,0.5,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.27058823529411763,1,0,0,0,1,0.0,0,0.5582089552238805,0.75,0,1,0,0,1,0,0,0,0,0,0
0.25,1,0.611764705882353,0,1,0,0,1,0.0,1,0.7049751243781094,1.0,0,0,0,0,1,0,0,0,0,0,0
0.75,0,0.2352941176470588,1,0,1,0,1,0.0,0,0.7144278606965173,0.75,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.011442786069651713,0.5,0,1,0,0,0,1,0,0,0,0,0
0.5,0,0.8117647058823529,1,1,0,0,1,0.5,1,0.7218905472636815,0.5,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.6823529411764706,0,0,1,0,1,0.5,1,0.8124378109452737,1.0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.22352941176470587,1,1,1,1,1,1.0,0,0.7009950248756219,0.75,0,1,0,1,0,0,1,0,0,0,0
0.75,0,0.8117647058823529,0,0,1,1,0,0.5,1,0.35870646766169145,1.0,0,0,0,1,0,0,0,0,0,0,0
0.5,1,0.035294117647058816,0,0,1,0,1,0.0,1,0.37263681592039793,0.75,0,0,0,0,0,0,0,0,0,0,0
0.75,1,0.6,1,0,1,0,1,0.5,1,0.8527363184079603,0.5,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.018905472636815884,0.75,0,1,0,0,0,1,0,0,0,0,1
0.25,0,0.0,0,0,0,0,0,0.0,0,0.017910447761194017,0.5,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.6941176470588235,1,1,1,1,1,1.0,1,0.7333333333333334,0.75,0,1,0,0,0,0,1,0,0,0,0
0.0,1,0.3176470588235294,0,1,1,0,1,0.5,1,0.8547263681592041,0.5,0,1,0,0,1,0,0,0,0,1,0
1.0,1,0.3411764705882353,0,1,0,1,1,0.5,1,0.6507462686567165,0.75,0,0,0,0,1,0,1,0,0,0,0
1.0,1,0.8588235294117647,1,1,1,0,1,1.0,1,0.9134328358208956,0.5,0,1,0,0,1,0,1,0,0,0,0
0.25,1,0.0,0,0,0,0,0,1.0,0,0.07213930348258707,0.5,0,1,0,0,0,1,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.012437810945273629,0.75,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.5647058823529412,1,1,1,1,0,0.5,1,0.8641791044776118,0.5,0,1,0,0,1,0,1,0,0,0,0
0.0,0,0.18823529411764706,0,0,0,0,1,0.0,1,0.06865671641791044,1.0,0,0,0,0,0,0,0,0,0,1,0
0.75,1,1.0,0,1,0,1,1,0.0,1,0.7701492537313434,0.5,0,1,0,0,1,0,0,0,0,0,0
1.0,1,0.2352941176470588,1,1,1,1,1,1.0,1,0.6223880597014925,0.75,0,0,0,1,0,0,0,0,0,0,0
0.25,0,0.6941176470588235,0,0,0,0,1,0.5,1,0.06567164179104479,1.0,0,1,0,1,0,0,0,0,0,0,0
0.25,0,0.3176470588235294,0,1,0,1,1,0.5,1,0.3631840796019901,1.0,0,1,0,1,0,0,0,0,1,0,0
0.0,0,0.16470588235294115,0,0,1,0,1,0.5,0,0.3233830845771144,1.0,0,0,0,1,0,0,0,0,0,1,0
0.25,0,0.0,0,0,0,0,0,1.0,0,0.018905472636815884,0.5,0,1,0,0,0,1,0,0,0,1,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.017910447761194017,0.5,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.29411764705882354,1,1,1,1,1,1.0,0,0.5308457711442786,0.75,0,1,0,1,0,0,0,0,0,0,0
1.0,0,0.4823529411764706,1,1,0,0,1,0.5,1,0.6288557213930348,0.5,0,1,0,0,1,0,0,0,0,0,0
1.0,0,0.22352941176470587,0,1,1,1,1,0.5,1,0.399502487562189,1.0,0,0,0,0,0,0,1,0,0,0,0
0.0,0,0.2823529411764706,1,1,1,1,1,1.0,0,0.35273631840796016,0.5,0,1,0,0,0,0,0,0,0,1,0
0.25,0,0.0,0,0,0,0,0,0.5,1,0.013432835820895522,0.75,0,0,0,0,0,1,0,0,1,0,0
1.0,1,0.09411764705882353,0,1,0,0,0,0.0,0,0.7079601990049752,0.5,0,1,0,0,1,0,1,0,0,0,0
0.75,1,0.6,0,1,0,1,1,0.5,0,0.6562189054726368,1.0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.2823529411764706,1,1,1,1,1,1.0,1,0.8741293532338307,0.5,0,1,0,0,1,0,1,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.07462686567164177,1.0,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.22352941176470587,1,1,0,1,1,0.5,0,0.464676616915423,0.75,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0.18823529411764706,0,1,1,1,1,1.0,1,0.6686567164179105,0.75,0,1,0,0,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.017910447761194017,1.0,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.024378109452736302,0.75,0,1,0,0,0,1,0,0,0,0,1
1.0,1,0.0,0,0,0,0,0,1.0,1,0.07014925373134329,1.0,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.5647058823529412,0,1,0,0,1,1.0,1,0.8074626865671642,1.0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.22352941176470587,1,1,1,1,1,1.0,0,0.8875621890547264,0.75,0,1,0,0,1,0,0,0,0,0,0
1.0,1,0.2588235294117647,1,1,1,0,1,1.0,1,0.6502487562189054,0.5,0,1,0,1,0,0,0,0,0,0,0
1.0,1,0.15294117647058825,0,1,0,1,1,0.5,1,0.6154228855721392,1.0,0,0,0,1,0,0,0,0,0,0,0
0.75,0,0.18823529411764706,1,1,0,0,1,1.0,1,0.4681592039800994,0.5,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0.1176470588235294,0,0,1,0,1,1.0,1,0.7094527363184079,1.0,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0.8117647058823529,0,1,1,1,1,1.0,0,0.4233830845771144,1.0,0,1,0,1,0,0,0,0,0,0,0
0.0,1,0.16470588235294115,0,0,0,0,1,0.0,0,0.5597014925373134,0.5,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.22352941176470587,1,0,0,0,1,1.0,0,0.8049751243781095,0.5,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.009950248756218888,0.75,0,0,0,0,0,1,0,0,0,0,1
0.75,0,0.27058823529411763,1,0,0,0,1,0.0,1,0.2109452736318408,0.5,0,1,0,1,0,0,0,0,0,0,0
0.75,0,0.27058823529411763,0,0,0,0,1,0.0,1,0.2646766169154229,1.0,0,1,0,1,0,0,0,0,0,0,0
1.0,0,0.15294117647058825,1,0,0,1,1,1.0,1,0.7855721393034826,0.75,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.01641791044776117,1.0,0,1,0,0,0,1,0,0,0,0,1
1.0,0,0.24705882352941175,0,1,0,1,1,1.0,0,0.5840796019900497,0.75,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.15294117647058825,0,0,1,1,0,1.0,0,0.1706467661691542,0.5,0,1,0,0,0,0,0,0,0,1,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.021890547263681587,0.75,0,0,0,0,0,1,0,0,0,0,0
0.75,1,0.3529411764705882,1,1,0,0,1,0.5,0,0.7810945273631841,0.75,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.3411764705882353,0,0,1,1,1,0.5,0,0.3577114427860697,0.5,0,0,0,0,0,0,0,0,1,0,0
0.75,0,0.6941176470588235,0,0,1,1,1,1.0,0,0.8144278606965173,0.5,0,0,0,0,1,0,0,1,0,0,0
0.0,0,0.3058823529411765,0,0,0,0,1,0.0,1,0.26865671641791045,0.5,0,1,0,0,0,0,0,0,0,0,1
0.25,0,0.0,0,0,0,0,0,0.5,0,0.025870646766169157,1.0,0,0,0,0,0,1,0,0,0,1,0
0.5,0,0.1411764705882353,0,0,1,1,0,0.0,1,0.15124378109452735,1.0,0,1,0,0,0,0,0,0,1,0,0
0.25,0,0.0,0,0,0,0,0,1.0,0,0.019402985074626844,0.5,0,1,0,0,0,1,0,0,1,0,0
0.75,0,0.6941176470588235,0,1,1,1,1,0.5,1,0.4253731343283582,0.75,0,0,0,0,0,0,0,1,0,0,0
0.75,1,0.3058823529411765,0,0,0,0,1,0.5,1,0.6830845771144279,1.0,0,0,0,0,1,0,0,1,0,0,0
1.0,1,0.1411764705882353,1,1,1,1,1,1.0,0,0.5089552238805971,0.5,0,0,0,0,0,0,0,1,0,0,0
0.0,0,0.0,0,0,0,0,0,0.5,0,0.02089552238805969,0.5,0,1,0,0,0,1,0,0,0,1,0
1.0,1,0.3529411764705882,0,0,1,1,0,1.0,1,0.8562189054726367,0.75,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.2,0,0,0,0,1,0.0,1,0.2656716417910448,1.0,0,0,0,0,0,0,0,0,0,1,0
0.25,0,0.6235294117647059,0,0,0,1,1,0.5,1,0.31044776119402984,0.5,0,0,0,0,0,0,0,0,0,1,0
0.0,0,0.0,0,0,0,0,0,0.5,0,0.02338308457711444,0.5,0,1,0,0,0,1,0,0,0,0,1
0.0,0,0.0,0,0,0,0,0,1.0,0,0.012935323383084564,0.75,0,1,0,0,0,1,0,0,0,0,1
0.25,1,0.27058823529411763,0,0,0,0,1,0.0,1,0.7487562189054726,0.5,0,0,0,0,1,0,0,0,0,1,0
0.25,0,0.9647058823529412,1,0,0,1,1,0.5,0,0.3611940298507462,0.75,0,1,0,0,0,0,0,0,1,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.017910447761194017,0.75,0,1,0,0,0,1,0,0,0,0,1
0.0,1,1.0,0,1,0,0,1,0.0,1,0.6089552238805971,0.75,0,0,0,0,1,0,0,0,0,0,1
1.0,1,0.8588235294117647,1,1,1,1,1,0.5,0,0.6129353233830845,0.5,0,1,0,1,0,0,0,1,0,0,0
0.5,1,0.8823529411764706,0,0,1,0,1,0.5,0,0.8134328358208955,0.5,0,0,0,0,1,0,0,0,1,0,0
0.25,0,0.0,0,0,0,0,0,1.0,0,0.013432835820895522,0.5,0,1,0,0,0,1,0,0,0,1,0
0.75,0,0.0,0,0,0,0,0,1.0,0,0.019402985074626844,1.0,0,0,0,0,0,1,0,1,0,0,0
1.0,1,0.22352941176470587,1,1,1,1,0,0.5,0,0.946268656716418,0.5,0,0,0,0,1,0,0,1,0,0,0
0.75,1,0.18823529411764706,0,1,0,0,1,0.0,1,0.6144278606965173,1.0,0,0,0,0,1,0,0,1,0,0,0
0.75,1,0.24705882352941175,0,0,1,1,1,1.0,1,0.6238805970149254,1.0,0,0,0,1,0,0,0,1,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,1,0.06616915422885569,1.0,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.2588235294117647,0,1,1,1,1,1.0,0,0.9054726368159204,0.5,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.5647058823529412,1,1,1,1,1,0.5,1,0.9756218905472636,0.75,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.0,0,0.01641791044776117,0.5,0,0,0,0,0,1,0,0,1,0,0
0.0,0,0.10588235294117647,0,0,0,0,1,0.0,0,0.5184079601990049,1.0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.07313432835820892,1.0,0,1,0,0,0,1,0,0,0,0,0
1.0,0,0.8588235294117647,1,0,1,0,1,0.5,1,0.2606965174129353,0.75,0,0,0,1,0,0,0,1,0,0,0
0.0,1,0.10588235294117647,0,0,0,0,1,0.0,1,0.5532338308457709,0.75,0,1,0,0,1,0,0,0,0,0,0
0.75,0,0.6705882352941176,1,1,1,0,0,1.0,1,0.5159203980099502,0.75,0,1,0,1,0,0,0,1,0,0,0
1.0,1,0.0,0,0,0,0,0,1.0,0,0.06965174129353235,1.0,0,1,0,0,0,1,0,1,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.027860696517412936,0.5,0,1,0,0,0,1,0,0,0,1,0
0.5,0,0.21176470588235294,0,0,1,1,1,0.5,1,0.4601990049751243,1.0,0,0,0,0,0,0,0,0,1,0,0
0.5,1,0.16470588235294115,0,0,1,1,1,0.5,1,0.872636815920398,1.0,0,1,0,0,1,0,0,1,0,0,0
0.0,0,0.2352941176470588,0,0,0,1,1,0.0,1,0.5731343283582089,1.0,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0.3529411764705882,0,1,1,0,1,1.0,1,0.25223880597014925,0.75,0,1,0,0,0,0,0,1,0,0,0
0.25,0,0.1411764705882353,0,1,0,1,1,0.5,1,0.7263681592039801,1.0,0,0,0,0,1,0,0,0,1,0,0
1.0,1,0.08235294117647059,1,1,1,1,0,1.0,0,0.7114427860696517,0.75,0,1,0,0,0,0,0,0,0,0,0
0.75,0,0.9647058823529412,0,1,1,1,1,1.0,1,0.8572139303482588,0.75,0,0,0,0,1,0,0,1,0,0,0
0.25,1,0.1764705882352941,0,0,1,0,1,0.0,0,0.7154228855721393,0.75,0,1,0,0,1,0,0,0,0,1,0
0.75,0,0.5529411764705883,1,0,1,1,1,0.5,0,0.2194029850746268,0.5,0,0,0,1,0,0,0,1,0,0,0
1.0,0,0.22352941176470587,1,1,1,0,1,1.0,1,0.8656716417910447,0.5,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.6941176470588235,0,1,0,1,1,1.0,1,0.8532338308457711,0.5,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.3411764705882353,0,0,0,1,1,0.0,1,0.5114427860696518,0.5,0,0,0,1,0,0,0,0,0,1,0
0.75,1,0.2588235294117647,0,0,0,0,0,0.0,1,0.5577114427860697,1.0,0,0,0,0,1,0,0,1,0,0,0
0.75,1,0.21176470588235294,1,0,0,0,1,0.5,0,0.8223880597014926,0.75,0,1,0,0,1,0,0,1,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.019900497512437804,1.0,0,1,0,0,0,1,0,0,0,0,0
0.25,1,0.07058823529411765,0,0,1,1,1,0.0,1,0.7825870646766171,0.75,0,1,0,0,1,0,0,0,0,1,0
0.75,1,0.24705882352941175,0,1,1,0,1,0.0,1,0.854228855721393,1.0,0,0,0,0,1,0,0,1,0,0,0
0.5,0,0.0,0,0,0,0,0,0.5,0,0.01840796019900498,0.5,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.1176470588235294,0,0,0,0,0,0.0,1,0.5009950248756219,0.75,0,0,0,0,1,0,0,0,0,1,0
0.25,0,0.3529411764705882,0,0,0,0,1,0.0,1,0.5054726368159204,0.5,0,1,0,0,1,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,1.0,0,0.014427860696517388,0.75,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,1,0.017910447761194017,0.75,0,1,0,0,0,1,0,0,0,0,0
0.5,1,0.12941176470588234,1,0,1,0,1,0.0,1,0.7577114427860697,0.5,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.10588235294117647,1,0,0,1,1,0.0,1,0.3651741293532338,0.5,0,1,0,1,0,0,0,0,0,1,0
1.0,0,0.8117647058823529,1,1,0,1,1,0.5,0,0.7507462686567165,0.5,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.2,1,1,0,1,0,1.0,0,0.9154228855721392,0.75,0,1,0,0,1,0,0,0,0,0,0
0.0,0,0.3058823529411765,1,0,1,0,1,0.5,1,0.8024875621890547,0.5,0,0,0,0,1,0,0,0,0,1,0
1.0,0,0.6588235294117647,1,0,1,1,1,1.0,1,0.6189054726368161,0.5,0,0,0,1,0,0,0,0,0,0,0
0.75,0,0.6235294117647059,0,1,0,1,1,0.0,0,0.6084577114427862,0.75,0,0,0,0,1,0,0,0,0,0,0
0.0,0,0.24705882352941175,0,0,1,1,1,0.0,0,0.4432835820895522,0.75,0,0,0,1,0,0,0,0,0,0,0
0.0,1,0.29411764705882354,0,0,0,0,1,0.0,1,0.5636815920398011,0.75,0,1,0,0,1,0,0,0,0,0,0
0.0,0,0.8588235294117647,1,0,0,0,1,0.0,1,0.56318407960199,0.5,0,0,0,0,1,0,0,0,0,0,0
0.25,1,0.0,0,0,0,0,0,1.0,1,0.0756218905472637,1.0,0,1,0,0,0,1,0,0,0,0,0
1.0,0,0.29411764705882354,0,1,1,1,1,1.0,1,0.4980099502487562,1.0,0,1,0,1,0,0,0,0,0,0,0
1.0,0,0.3058823529411765,1,0,1,1,1,1.0,0,0.3,0.5,0,0,0,1,0,0,0,0,0,0,0
0.25,1,0.0,0,0,0,0,0,1.0,0,0.06865671641791044,1.0,0,1,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,1.0,0,0.012437810945273629,0.75,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0.29411764705882354,0,0,1,0,1,0.0,1,0.7432835820895523,1.0,0,0,0,0,1,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,1,0.024378109452736302,1.0,0,1,0,0,0,1,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.010945273631840807,0.5,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.0,0,0.012935323383084564,0.75,0,1,0,0,0,1,0,0,0,0,0
0.5,0,0.8941176470588235,1,1,1,1,1,0.5,0,0.5552238805970149,0.5,0,0,0,1,0,0,0,0,0,0,0
0.25,0,0.3058823529411765,1,0,1,1,1,1.0,0,0.21741293532338307,0.75,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.0,0,0,0,0,0,0.5,0,0.01840796019900498,1.0,0,1,0,0,0,1,0,0,0,0,0
1.0,1,0.3176470588235294,1,0,1,1,0,1.0,1,0.6497512437810945,0.5,0,1,0,1,0,0,0,0,0,0,0
0.5,0,0.8117647058823529,0,1,0,1,1,0.0,0,0.38407960199004976,0.75,0,0,0,1,0,0,0,0,0,0,0
1.0,0,0.0,0,0,0,0,0,1.0,0,0.012935323383084564,0.75,0,1,0,0,0,1,0,0,0,0,0
1.0,0,0.32941176470588235,0,1,1,1,1,0.5,1,0.8746268656716417,0.75,0,0,0,0,1,0,0,0,0,0,0
0.5,1,0.3529411764705882,0,1,1,0,1,0.5,0,0.6039800995024875,1.0,0,1,0,0,0,0,0,0,0,0,0
1.0,0,0.6,0,1,0,0,1,0.0,1,0.3134328358208955,0.5,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0.09411764705882353,1,1,0,0,1,0.0,1,0.7378109452736319,0.5,0,1,0,0,1,0,0,0,0,0,0
0.0,0,0.32941176470588235,1,1,0,1,0,0.5,0,0.3975124378109453,0.75,0,0,0,1,0,0,0,0,0,0,0
0.75,1,0.3058823529411765,0,0,0,0,1,0.0,1,0.5457711442786068,0.75,0,0,0,0,1,0,0,0,0,0,0
1.0,1,0.27058823529411763,1,1,0,0,1,1.0,0,0.4129353233830846,0.5,0,0,0,1,0,0,0,0,0,0,0
0.75,1,0.24705882352941175,0,1,1,0,1,1.0,1,0.4134328358208955,1.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0.611764705882353,1,1,1,1,1,1.0,1,0.9786069651741292,0.5,0,0,0,0,1,0,0,0,0,0,0
0.75,1,0.3529411764705882,1,0,1,1,0,1.0,1,0.9059701492537312,0.75,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.07058823529411765,0,0,1,0,1,0.0,1,0.3223880597014925,0.75,0,1,0,1,0,0,0,0,0,0,0
0.0,0,0.611764705882353,0,0,0,0,1,0.5,0,0.3771144278606965,0.75,0,1,0,1,0,0,0,0,0,0,0
0.5,0,0.0,0,0,0,0,0,0.5,1,0.009452736318407956,0.75,0,1,0,0,0,1,0,0,0,0,0
1.0,0,0.29411764705882354,1,1,1,1,0,1.0,1,0.8960199004975123,0.75,0,0,0,0,1,0,0,0,0,0,0
0.5,1,0.0,0,0,0,0,0,1.0,0,0.06965174129353235,1.0,0,1,0,0,0,1,0,0,0,0,0
1.0,0,0.3411764705882353,1,1,0,0,1,0.5,1,0.2696517412935324,0.5,0,0,0,1,0,0,0,0,0,0,0
1.0,0,0.2,1,0,0,1,1,1.0,0,0.2552238805970149,0.75,0,0,0,0,0,0,0,0,0,0,0
